"","rules","support","confidence","lift","count"
"4383","{fruit/vegetable juice,tropical fruit,yogurt} => {whole milk}",0.00274529740721912,0.5625,2.20142757660167,27
"4543","{pip fruit,rolls/buns,root vegetables} => {whole milk}",0.00183019827147941,0.5625,2.20142757660167,18
"4563","{citrus fruit,other vegetables,pastry} => {whole milk}",0.00183019827147941,0.5625,2.20142757660167,18
"1441","{sausage,whipped/sour cream} => {whole milk}",0.00508388408744281,0.561797752808989,2.19867922756721,50
"1138","{long life bakery product,whipped/sour cream} => {whole milk}",0.0032536858159634,0.56140350877193,2.19713629477594,32
"1212","{butter,chicken} => {whole milk}",0.0032536858159634,0.56140350877193,2.19713629477594,32
"1241","{domestic eggs,white bread} => {whole milk}",0.0032536858159634,0.56140350877193,2.19713629477594,32
"1374","{bottled beer,butter} => {whole milk}",0.0032536858159634,0.56140350877193,2.19713629477594,32
"816","{ham,pastry} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098,23
"3253","{beef,other vegetables,pork} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098,23
"3792","{frankfurter,rolls/buns,yogurt} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098,23
"4657","{bottled water,rolls/buns,root vegetables} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098,23
"4499","{other vegetables,rolls/buns,whipped/sour cream} => {whole milk}",0.00376207422470768,0.560606060606061,2.19401536253904,37
"1380","{bottled beer,yogurt} => {whole milk}",0.00518556176919166,0.56043956043956,2.19336373932474,51
"92","{soda,sweet spreads} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"277","{frozen vegetables,herbs} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"418","{detergent,shopping bags} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"419","{detergent,sausage} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"572","{butter,misc. beverages} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"802","{ham,napkins} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"896","{frankfurter,oil} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"985","{hamburger meat,hygiene articles} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"1174","{cream cheese,curd} => {whole milk}",0.00284697508896797,0.56,2.191643454039,28
"1387","{brown bread,root vegetables} => {whole milk}",0.00569395017793594,0.56,2.191643454039,56
"2172","{domestic eggs,onions,other vegetables} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"3263","{beef,frankfurter,other vegetables} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"3476","{curd,root vegetables,whipped/sour cream} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"3776","{frankfurter,root vegetables,sausage} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"3871","{brown bread,fruit/vegetable juice,tropical fruit} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"4229","{domestic eggs,fruit/vegetable juice,yogurt} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"4254","{domestic eggs,rolls/buns,whipped/sour cream} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"4309","{domestic eggs,rolls/buns,tropical fruit} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"4500","{pastry,pip fruit,sausage} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"5353","{fruit/vegetable juice,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00142348754448399,0.56,2.191643454039,14
"1348","{domestic eggs,napkins} => {whole milk}",0.00335536349771225,0.559322033898305,2.18899013266607,33
"3233","{frozen vegetables,rolls/buns,yogurt} => {whole milk}",0.00193187595322827,0.558823529411765,2.18703916106833,19
"3905","{brown bread,citrus fruit,other vegetables} => {whole milk}",0.00193187595322827,0.558823529411765,2.18703916106833,19
"4618","{citrus fruit,rolls/buns,root vegetables} => {whole milk}",0.00193187595322827,0.558823529411765,2.18703916106833,19
"4619","{citrus fruit,other vegetables,root vegetables} => {whole milk}",0.0057956278596848,0.558823529411765,2.18703916106833,57
"253","{other vegetables,pot plants} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505,24
"1046","{hygiene articles,sausage} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505,24
"1125","{long life bakery product,white bread} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505,24
"4349","{fruit/vegetable juice,other vegetables,pip fruit} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505,24
"4378","{bottled water,fruit/vegetable juice,yogurt} => {whole milk}",0.00244026436197255,0.558139534883721,2.1843622465505,24
"4667","{rolls/buns,tropical fruit,yogurt} => {whole milk}",0.00488052872394509,0.558139534883721,2.1843622465505,48
"1144","{long life bakery product,root vegetables} => {whole milk}",0.00294865277071683,0.557692307692308,2.18261195628884,29
"58","{Instant food products,other vegetables} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"85","{house keeping products,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"127","{citrus fruit,rice} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"147","{salt,sugar} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"169","{frozen dessert,other vegetables} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"197","{frozen fish,frozen vegetables} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"250","{pot plants,soda} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"269","{pasta,sausage} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"359","{pork,semi-finished bread} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"398","{detergent,oil} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"428","{detergent,other vegetables} => {whole milk}",0.00355871886120996,0.555555555555556,2.17424945837202,35
"462","{baking powder,newspapers} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"489","{chicken,flour} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"490","{coffee,flour} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"518","{long life bakery product,soft cheese} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"796","{chocolate,ham} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"878","{oil,onions} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"889","{chocolate,oil} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"978","{berries,fruit/vegetable juice} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"1018","{hamburger meat,pastry} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"1045","{hygiene articles,pastry} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"1210","{brown bread,chicken} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"1216","{chicken,fruit/vegetable juice} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"1243","{whipped/sour cream,white bread} => {whole milk}",0.00305033045246568,0.555555555555556,2.17424945837202,30
"1260","{chocolate,domestic eggs} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"1264","{chocolate,root vegetables} => {whole milk}",0.00355871886120996,0.555555555555556,2.17424945837202,35
"1355","{pork,whipped/sour cream} => {whole milk}",0.00457549567869853,0.555555555555556,2.17424945837202,45
"1407","{butter,citrus fruit} => {whole milk}",0.00508388408744281,0.555555555555556,2.17424945837202,50
"1512","{canned vegetables,other vegetables,root vegetables} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"1738","{bottled water,grapes,other vegetables} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"1744","{grapes,other vegetables,tropical fruit} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"1757","{cat food,other vegetables,tropical fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"1762","{meat,other vegetables,tropical fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"1884","{butter milk,other vegetables,pork} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"1916","{butter milk,soda,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"2045","{root vegetables,sausage,sliced cheese} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"2176","{fruit/vegetable juice,onions,other vegetables} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"2290","{hamburger meat,other vegetables,root vegetables} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"2338","{citrus fruit,hygiene articles,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"2508","{rolls/buns,waffles,yogurt} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"2562","{long life bakery product,other vegetables,pastry} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"2634","{dessert,other vegetables,yogurt} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"2745","{citrus fruit,cream cheese,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"2791","{chicken,frankfurter,root vegetables} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3049","{coffee,other vegetables,pork} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3051","{coffee,frankfurter,rolls/buns} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3250","{beef,pork,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3265","{beef,bottled beer,root vegetables} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3382","{beef,root vegetables,yogurt} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"3408","{curd,margarine,pip fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3556","{margarine,napkins,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3591","{napkins,pip fruit,tropical fruit} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"3600","{bottled water,citrus fruit,napkins} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3694","{pork,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"3713","{bottled beer,frankfurter,rolls/buns} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3725","{domestic eggs,frankfurter,whipped/sour cream} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3729","{domestic eggs,frankfurter,root vegetables} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3860","{brown bread,newspapers,rolls/buns} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3896","{brown bread,pastry,tropical fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3953","{domestic eggs,margarine,pip fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"3983","{bottled water,margarine,pip fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"4190","{newspapers,root vegetables,sausage} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"4312","{domestic eggs,root vegetables,soda} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"4526","{other vegetables,pip fruit,sausage} => {whole milk}",0.00203355363497712,0.555555555555556,2.17424945837202,20
"4566","{pastry,shopping bags,yogurt} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"4650","{bottled water,root vegetables,tropical fruit} => {whole milk}",0.0025419420437214,0.555555555555556,2.17424945837202,25
"4848","{chicken,other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"5028","{curd,other vegetables,sausage,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"5294","{domestic eggs,other vegetables,root vegetables,soda} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"5313","{fruit/vegetable juice,other vegetables,pip fruit,tropical fruit} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"5469","{other vegetables,pip fruit,sausage,yogurt} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"5568","{other vegetables,root vegetables,sausage,soda} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202,10
"5618","{other vegetables,rolls/buns,root vegetables,soda} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202,15
"1371","{frankfurter,yogurt} => {whole milk}",0.00620233858668022,0.554545454545455,2.17029627753862,61
"1437","{pastry,whipped/sour cream} => {whole milk}",0.0041687849517031,0.554054054054054,2.16837310848453,41
"984","{berries,root vegetables} => {whole milk}",0.00366039654295882,0.553846153846154,2.16755946003857,36
"1446","{root vegetables,whipped/sour cream} => {whole milk}",0.00945602440264362,0.553571428571429,2.16648428173498,93
"4024","{margarine,other vegetables,yogurt} => {whole milk}",0.00315200813421454,0.553571428571429,2.16648428173498,31
"631","{cat food,tropical fruit} => {whole milk}",0.00264361972547026,0.553191489361702,2.16499733301725,26
"1093","{bottled water,sugar} => {whole milk}",0.00264361972547026,0.553191489361702,2.16499733301725,26
"1131","{long life bakery product,napkins} => {whole milk}",0.00264361972547026,0.553191489361702,2.16499733301725,26
"1321","{curd,napkins} => {whole milk}",0.00264361972547026,0.553191489361702,2.16499733301725,26
"1408","{butter,sausage} => {whole milk}",0.00477885104219624,0.552941176470588,2.16401769621498,47
"713","{domestic eggs,hard cheese} => {whole milk}",0.00213523131672598,0.552631578947368,2.16280604017006,21
"1256","{brown bread,chocolate} => {whole milk}",0.00213523131672598,0.552631578947368,2.16280604017006,21
"3706","{other vegetables,pork,soda} => {whole milk}",0.00213523131672598,0.552631578947368,2.16280604017006,21
"1428","{domestic eggs,other vegetables} => {whole milk}",0.0123029994916116,0.552511415525114,2.16233576270971,121
"573","{domestic eggs,misc. beverages} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118,16
"2278","{hamburger meat,other vegetables,pip fruit} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118,16
"3336","{beef,other vegetables,pastry} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118,16
"3904","{brown bread,citrus fruit,yogurt} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118,16
"4020","{margarine,other vegetables,root vegetables} => {whole milk}",0.0032536858159634,0.551724137931034,2.15925463452118,32
"4281","{citrus fruit,domestic eggs,yogurt} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118,16
"4375","{bottled water,fruit/vegetable juice,tropical fruit} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118,16
"4561","{citrus fruit,pastry,yogurt} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118,16
"1228","{chicken,root vegetables} => {whole milk}",0.00599898322318251,0.551401869158878,2.15799338765522,59
"1274","{coffee,domestic eggs} => {whole milk}",0.00274529740721912,0.551020408163265,2.15650048320164,27
"4610","{citrus fruit,other vegetables,tropical fruit} => {whole milk}",0.00498220640569395,0.550561797752809,2.15470564301587,49
"76","{frozen potato products,rolls/buns} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"191","{roll products,tropical fruit} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"376","{semi-finished bread,soda} => {whole milk}",0.00223690899847483,0.55,2.1525069637883,22
"968","{berries,white bread} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"1068","{long life bakery product,sugar} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"1816","{frozen meals,other vegetables,yogurt} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"1837","{butter,hard cheese,other vegetables} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"1911","{butter milk,tropical fruit,yogurt} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2374","{other vegetables,salty snack,shopping bags} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2488","{other vegetables,pip fruit,waffles} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2590","{curd,dessert,other vegetables} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2756","{cream cheese,root vegetables,tropical fruit} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2834","{chicken,soda,whipped/sour cream} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2861","{chicken,citrus fruit,rolls/buns} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2897","{chocolate,other vegetables,white bread} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"2999","{chocolate,newspapers,other vegetables} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3024","{chocolate,citrus fruit,tropical fruit} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3145","{domestic eggs,frozen vegetables,other vegetables} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3293","{beef,newspapers,rolls/buns} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3331","{beef,pastry,root vegetables} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3568","{napkins,newspapers,rolls/buns} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3719","{brown bread,frankfurter,other vegetables} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3722","{frankfurter,newspapers,rolls/buns} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3766","{citrus fruit,frankfurter,rolls/buns} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3859","{brown bread,newspapers,yogurt} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3918","{brown bread,soda,tropical fruit} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"3999","{citrus fruit,margarine,root vegetables} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"4003","{margarine,sausage,yogurt} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"4054","{butter,fruit/vegetable juice,sausage} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"4103","{butter,pastry,soda} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"4105","{butter,pastry,yogurt} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"4274","{domestic eggs,other vegetables,pastry} => {whole milk}",0.00223690899847483,0.55,2.1525069637883,22
"4379","{bottled water,fruit/vegetable juice,other vegetables} => {whole milk}",0.00223690899847483,0.55,2.1525069637883,22
"4497","{other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00559227249618709,0.55,2.1525069637883,55
"4560","{citrus fruit,pastry,soda} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"5502","{other vegetables,pip fruit,rolls/buns,yogurt} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"5609","{other vegetables,soda,tropical fruit,yogurt} => {whole milk}",0.00111845449923742,0.55,2.1525069637883,11
"1364","{pork,rolls/buns} => {whole milk}",0.00620233858668022,0.54954954954955,2.15074405882205,61
"1349","{napkins,whipped/sour cream} => {whole milk}",0.00396542958820539,0.549295774647887,2.14975087292558,39
"1422","{citrus fruit,domestic eggs} => {whole milk}",0.00569395017793594,0.549019607843137,2.14867005297941,56
"3931","{brown bread,other vegetables,yogurt} => {whole milk}",0.00284697508896797,0.549019607843137,2.14867005297941,28
"219","{cake bar,rolls/buns} => {whole milk}",0.00172852058973055,0.548387096774194,2.14619462665109,17
"491","{curd,flour} => {whole milk}",0.00172852058973055,0.548387096774194,2.14619462665109,17
"679","{domestic eggs,frozen meals} => {whole milk}",0.00172852058973055,0.548387096774194,2.14619462665109,17
"1257","{chocolate,margarine} => {whole milk}",0.00172852058973055,0.548387096774194,2.14619462665109,17
"1325","{curd,margarine} => {whole milk}",0.00345704117946111,0.548387096774194,2.14619462665109,34
"1369","{frankfurter,tropical fruit} => {whole milk}",0.00518556176919166,0.548387096774194,2.14619462665109,51
"2871","{chicken,other vegetables,sausage} => {whole milk}",0.00172852058973055,0.548387096774194,2.14619462665109,17
"4285","{domestic eggs,shopping bags,soda} => {whole milk}",0.00172852058973055,0.548387096774194,2.14619462665109,17
"981","{berries,pastry} => {whole milk}",0.00233858668022369,0.547619047619048,2.14318875182385,23
"1240","{butter,white bread} => {whole milk}",0.00233858668022369,0.547619047619048,2.14318875182385,23
"4570","{pastry,sausage,yogurt} => {whole milk}",0.00233858668022369,0.547619047619048,2.14318875182385,23
"1231","{chicken,rolls/buns} => {whole milk}",0.00528723945094052,0.547368421052632,2.14220788740654,52
"7","{jam} => {whole milk}",0.00294865277071683,0.547169811320755,2.14143059862301,29
"93","{sweet spreads,yogurt} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"593","{grapes,pork} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"705","{brown bread,hard cheese} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"781","{candy,pork} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"857","{domestic eggs,sliced cheese} => {whole milk}",0.00183019827147941,0.545454545454545,2.13471765003798,18
"965","{berries,dessert} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"1110","{napkins,waffles} => {whole milk}",0.00183019827147941,0.545454545454545,2.13471765003798,18
"1191","{cream cheese,pastry} => {whole milk}",0.00244026436197255,0.545454545454545,2.13471765003798,24
"1285","{frozen vegetables,fruit/vegetable juice} => {whole milk}",0.00427046263345196,0.545454545454545,2.13471765003798,42
"1316","{beef,sausage} => {whole milk}",0.00305033045246568,0.545454545454545,2.13471765003798,30
"1604","{other vegetables,semi-finished bread,tropical fruit} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"1933","{candy,other vegetables,root vegetables} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"2289","{hamburger meat,rolls/buns,root vegetables} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"2490","{pastry,soda,waffles} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"2767","{cream cheese,other vegetables,root vegetables} => {whole milk}",0.00244026436197255,0.545454545454545,2.13471765003798,24
"3222","{frozen vegetables,tropical fruit,yogurt} => {whole milk}",0.00183019827147941,0.545454545454545,2.13471765003798,18
"3490","{curd,pip fruit,root vegetables} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"3523","{curd,other vegetables,sausage} => {whole milk}",0.00183019827147941,0.545454545454545,2.13471765003798,18
"3597","{napkins,pastry,yogurt} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"3840","{bottled beer,rolls/buns,tropical fruit} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"3949","{margarine,newspapers,other vegetables} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"4270","{domestic eggs,pastry,soda} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"4298","{bottled water,domestic eggs,root vegetables} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"4469","{bottled water,rolls/buns,whipped/sour cream} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"4567","{other vegetables,pastry,shopping bags} => {whole milk}",0.00183019827147941,0.545454545454545,2.13471765003798,18
"5593","{bottled water,other vegetables,rolls/buns,root vegetables} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798,12
"1284","{butter,frozen vegetables} => {whole milk}",0.00315200813421454,0.543859649122807,2.12847578556419,31
"1397","{butter,newspapers} => {whole milk}",0.00315200813421454,0.543859649122807,2.12847578556419,31
"911","{oil,tropical fruit} => {whole milk}",0.0025419420437214,0.543478260869565,2.12698316579872,25
"4505","{other vegetables,pastry,pip fruit} => {whole milk}",0.0025419420437214,0.543478260869565,2.12698316579872,25
"4547","{other vegetables,pip fruit,soda} => {whole milk}",0.0025419420437214,0.543478260869565,2.12698316579872,25
"4675","{other vegetables,root vegetables,soda} => {whole milk}",0.00447381799694967,0.54320987654321,2.12593280374153,44
"1294","{frozen vegetables,other vegetables} => {whole milk}",0.00965937976614133,0.542857142857143,2.12455232789495,95
"4007","{bottled water,margarine,rolls/buns} => {whole milk}",0.00193187595322827,0.542857142857143,2.12455232789495,19
"4457","{sausage,whipped/sour cream,yogurt} => {whole milk}",0.00193187595322827,0.542857142857143,2.12455232789495,19
"1052","{hygiene articles,other vegetables} => {whole milk}",0.00518556176919166,0.542553191489362,2.12336276892076,51
"1432","{fruit/vegetable juice,root vegetables} => {whole milk}",0.00650737163192679,0.542372881355932,2.12265709834285,64
"34","{other vegetables,vinegar} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"167","{frozen dessert,root vegetables} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"369","{semi-finished bread,whipped/sour cream} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"371","{citrus fruit,semi-finished bread} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"438","{domestic eggs,pickled vegetables} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"474","{baking powder,sausage} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"622","{cat food,pork} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"887","{chicken,oil} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"1050","{hygiene articles,yogurt} => {whole milk}",0.00396542958820539,0.541666666666667,2.11989322191272,39
"1158","{dessert,whipped/sour cream} => {whole milk}",0.00264361972547026,0.541666666666667,2.11989322191272,26
"1276","{coffee,root vegetables} => {whole milk}",0.00396542958820539,0.541666666666667,2.11989322191272,39
"1354","{fruit/vegetable juice,pork} => {whole milk}",0.00264361972547026,0.541666666666667,2.11989322191272,26
"2623","{dessert,tropical fruit,yogurt} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"2628","{dessert,root vegetables,yogurt} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"3633","{margarine,other vegetables,pork} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"3874","{brown bread,fruit/vegetable juice,soda} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"4135","{bottled water,butter,yogurt} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"4502","{pastry,pip fruit,root vegetables} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"5452","{other vegetables,rolls/buns,whipped/sour cream,yogurt} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"5586","{bottled water,rolls/buns,tropical fruit,yogurt} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272,13
"686","{frozen meals,yogurt} => {whole milk}",0.00335536349771225,0.540983606557377,2.11721996438194,33
"1137","{fruit/vegetable juice,long life bakery product} => {whole milk}",0.00335536349771225,0.540983606557377,2.11721996438194,33
"1258","{butter,chocolate} => {whole milk}",0.00335536349771225,0.540983606557377,2.11721996438194,33
"1391","{fruit/vegetable juice,margarine} => {whole milk}",0.00335536349771225,0.540983606557377,2.11721996438194,33
"220","{cake bar,other vegetables} => {whole milk}",0.00203355363497712,0.540540540540541,2.1154859594971,20
"476","{baking powder,tropical fruit} => {whole milk}",0.00203355363497712,0.540540540540541,2.1154859594971,20
"510","{flour,rolls/buns} => {whole milk}",0.00203355363497712,0.540540540540541,2.1154859594971,20
"855","{butter,sliced cheese} => {whole milk}",0.00203355363497712,0.540540540540541,2.1154859594971,20
